age,taille,poids,revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
46,177.6,51.2,500,3.0,0.44,,10000.0,
22,157.4,88.7,4444,,0.0,,5000.0,
50,171.1,76.4,2405,,0.28,,10000.0,
53,171.5,90.8,1252,0.0,0.81,,872.99,
64,175.0,45.2,2971,,0.23,,5000.0,
72,161.4,47.4,1198,,0.72,,,
49,165.3,75.4,1956,0.0,0.23,385.0,931.61,40000.0
65,181.5,111.9,803,,0.37,,5000.0,
38,167.0,82.9,2858,,0.87,,10000.0,
34,180.3,61.1,4371,,0.34,,5000.0,
69,179.9,67.0,2020,,0.12,742.0,10000.0,40000.0
72,172.7,111.7,2885,4.0,0.94,,933.96,
19,166.0,88.2,2765,,0.79,,617.64,
50,198.6,60.8,4141,,0.77,,575.06,
47,172.4,60.5,2515,,0.38,735.0,5000.0,40000.0
73,161.0,69.5,1765,,0.72,780.0,1163.29,40000.0
46,166.5,61.7,2484,2.0,0.57,,,
62,150.1,51.1,4395,,0.92,472.0,5000.0,40000.0
74,172.4,53.2,2417,,0.09,717.0,5000.0,40000.0
60,159.8,60.1,713,5.0,0.85,538.0,5000.0,40000.0
39,156.1,70.6,2072,1.0,0.72,403.0,644.6,40000.0
70,152.6,83.3,2223,,0.2,563.0,10000.0,40000.0
44,172.4,76.0,2375,3.0,0.96,,5000.0,
61,165.4,83.6,500,,0.48,,887.62,
40,181.0,79.1,500,2.0,0.86,586.0,856.18,40000.0
69,180.7,46.2,2406,,0.53,,686.28,
22,162.9,54.6,2115,,0.64,792.0,10000.0,40000.0
65,165.8,74.1,3041,,0.52,,597.27,
54,161.8,92.4,4735,,0.5,,,
70,173.5,67.3,2984,,0.66,556.0,,
28,174.1,81.5,1821,,0.07,,10000.0,
47,174.1,59.3,1305,2.0,0.12,,10000.0,
42,159.1,55.9,2314,1.0,0.39,,,
21,164.8,98.8,1615,2.0,0.94,548.0,1116.68,40000.0
48,170.8,62.2,1190,,0.02,458.0,,
40,165.0,93.9,500,,0.41,,,
66,165.5,63.1,2163,,0.83,584.0,5000.0,40000.0
54,161.9,79.5,750,,0.65,,713.6,
62,159.5,57.4,3691,,0.32,,,
51,176.0,89.5,4624,2.0,0.73,,939.62,
60,178.1,70.0,3348,,1.0,,265.09,
19,185.2,53.8,3806,,0.92,,10000.0,
22,166.2,53.8,3325,3.0,0.93,,5000.0,
57,169.3,78.4,3116,,0.89,522.0,5000.0,40000.0
31,169.7,56.4,1685,,0.6,732.0,,
43,172.6,76.3,2972,3.0,0.66,,10000.0,
70,165.1,59.9,1893,,0.21,,,
30,156.6,52.4,3123,,0.47,359.0,,
75,165.9,51.1,3006,,0.58,563.0,614.74,40000.0
22,170.0,62.2,2181,2.0,0.99,531.0,,
41,168.4,69.4,3590,,0.24,454.0,,
59,152.2,85.7,1009,,0.15,,724.2,
66,162.0,69.9,2051,0.0,0.39,,,
61,165.2,91.3,3549,3.0,0.27,376.0,5000.0,40000.0
56,169.6,74.7,2143,2.0,0.94,410.0,5000.0,40000.0
29,158.8,90.4,3958,0.0,0.27,,5000.0,
67,183.9,68.2,500,,0.19,,792.57,
55,165.1,70.8,3149,,0.43,533.0,5000.0,40000.0
50,156.1,68.6,3884,1.0,0.88,699.0,515.86,40000.0
61,153.6,88.3,2189,0.0,0.97,333.0,5000.0,40000.0
58,178.2,77.0,645,4.0,0.59,596.0,,
41,175.1,56.9,1094,1.0,0.84,,427.7,
32,157.0,65.1,1664,,0.68,,5000.0,
70,168.9,90.1,973,4.0,0.42,368.0,5000.0,40000.0
21,168.9,78.3,2793,0.0,0.35,,,
47,171.1,24.5,1539,,0.08,,,
51,171.2,75.2,1771,4.0,0.71,,,
30,161.0,86.0,4238,1.0,0.35,703.0,1231.89,40000.0
74,174.6,55.1,764,,0.79,595.0,5000.0,40000.0
28,164.5,73.8,1622,1.0,0.99,,948.73,
33,155.6,69.1,2877,,0.18,,556.93,
27,174.2,56.1,2753,3.0,0.98,,10000.0,
65,185.1,88.6,3522,5.0,0.34,429.0,518.61,40000.0
21,189.1,59.9,939,3.0,0.83,846.0,10000.0,40000.0
44,165.8,88.2,3091,,0.36,689.0,10000.0,40000.0
50,187.6,68.9,3574,,0.66,,,
54,157.8,93.7,2299,0.0,0.5,,1125.1,
18,179.4,76.9,1921,5.0,0.19,,,
69,153.9,67.1,2993,,0.96,,,
40,167.6,58.9,2915,4.0,0.01,,5000.0,
50,177.4,45.5,1634,,0.63,,5000.0,
28,179.5,78.9,2047,,0.45,831.0,1038.81,40000.0
56,154.7,76.5,3032,,0.83,,5000.0,
38,179.0,65.3,2855,,0.13,839.0,10000.0,40000.0
51,163.9,65.7,3188,,0.41,,337.13,
33,169.9,62.6,753,4.0,0.56,834.0,,
20,166.7,61.9,3371,,0.82,758.0,481.88,40000.0
18,171.0,73.2,4637,,0.55,,5000.0,
23,158.6,82.3,4063,,0.85,604.0,825.17,40000.0
19,173.3,79.1,4000,3.0,0.6,,10000.0,
58,171.1,85.9,1548,,0.07,,5000.0,
59,166.2,74.9,2842,1.0,0.26,382.0,5000.0,40000.0
55,155.8,86.5,617,2.0,0.17,,1106.08,
46,154.2,89.5,2050,,0.06,,,
21,176.4,66.7,3480,0.0,0.68,441.0,5000.0,40000.0
75,175.6,89.8,1482,4.0,0.88,,,
54,165.5,76.2,3551,,0.84,,10000.0,
65,174.8,73.9,978,0.0,0.66,,10000.0,
36,158.6,55.8,4105,,0.36,457.0,,
43,161.8,58.5,500,,0.12,600.0,,
46,163.4,79.8,4579,,0.03,313.0,10000.0,40000.0
37,174.4,84.3,500,2.0,0.05,,689.88,
72,172.4,78.8,3706,,0.43,,5000.0,
74,168.7,82.9,1627,,0.14,,5000.0,
33,169.2,66.0,2201,1.0,0.86,340.0,,
20,152.6,79.5,1999,,0.73,,10000.0,
52,172.0,79.1,3235,4.0,0.93,,5000.0,
58,170.5,84.4,2794,,0.18,417.0,446.67,40000.0
64,169.7,67.8,3100,4.0,0.65,675.0,752.34,40000.0
20,159.7,95.1,2664,,0.42,,,
59,171.3,81.5,3372,,0.75,,,
47,175.7,86.2,2752,,0.76,,5000.0,
73,181.3,95.9,1316,,0.31,,10000.0,
60,147.3,73.4,3737,2.0,0.84,402.0,,
21,161.2,82.1,552,,0.43,,5000.0,
30,165.4,76.6,2137,,0.19,,928.22,
23,168.3,50.4,4976,3.0,0.2,690.0,,
49,176.2,88.4,4620,,0.83,,10000.0,
26,153.4,52.0,660,,0.28,356.0,10000.0,40000.0
66,169.7,74.2,2970,0.0,0.38,,,
64,164.5,63.7,3049,,0.05,373.0,,
75,165.6,76.8,1371,,0.42,,,
36,150.7,82.4,3979,3.0,0.34,814.0,10000.0,40000.0
18,181.0,79.8,2448,2.0,0.55,,,
27,157.8,63.5,1623,1.0,0.99,,,
35,182.5,57.6,1503,,0.83,742.0,5000.0,40000.0
22,168.2,100.4,3363,,0.94,365.0,10000.0,40000.0
59,181.1,52.7,2548,,0.37,,10000.0,
43,185.0,79.2,2981,,0.59,,10000.0,
60,178.8,78.3,1295,,0.84,755.0,,
73,174.2,75.1,2837,,0.97,652.0,,
43,173.4,78.7,1892,,0.46,526.0,410.82,40000.0
43,177.8,68.2,2445,3.0,0.01,,,
59,162.8,64.6,1389,3.0,0.53,718.0,10000.0,40000.0
73,187.5,46.2,500,4.0,0.93,805.0,1171.22,40000.0
49,157.0,76.2,500,2.0,0.19,416.0,,
40,172.0,70.8,4715,,0.44,779.0,10000.0,40000.0
29,176.2,105.0,3812,,0.05,,,
29,183.2,63.2,3375,,0.7,,5000.0,
40,177.0,105.7,3833,2.0,0.86,,5000.0,
50,180.3,48.0,2977,,0.17,690.0,5000.0,40000.0
21,167.1,86.4,1385,5.0,0.51,399.0,5000.0,40000.0
27,185.4,62.7,4266,,0.44,,1006.1,
28,181.7,59.1,1436,0.0,0.74,490.0,,
18,162.0,63.6,3559,4.0,0.41,421.0,10000.0,40000.0
41,172.8,68.6,1993,2.0,0.18,447.0,5000.0,40000.0
37,186.7,82.8,1427,,0.9,,10000.0,
49,163.4,63.5,3901,5.0,0.27,581.0,1465.38,40000.0
32,149.9,81.5,3710,2.0,0.29,,5000.0,
55,174.4,59.1,2074,1.0,0.37,753.0,5000.0,40000.0
41,164.1,80.3,2833,3.0,0.66,,10000.0,
63,168.4,38.3,2117,5.0,0.71,503.0,812.09,40000.0
38,161.7,84.0,500,,0.89,,10000.0,
52,140.5,50.8,2750,2.0,0.05,305.0,10000.0,40000.0
54,176.7,53.7,3179,0.0,0.76,,,
23,163.2,49.8,728,1.0,0.94,,10000.0,
54,181.2,95.4,2367,1.0,0.86,,,
47,162.8,56.6,1328,,0.45,348.0,10000.0,40000.0
75,178.1,79.2,1969,,0.38,,10000.0,
64,165.7,74.0,595,,0.22,631.0,5000.0,40000.0
37,163.5,74.2,1319,4.0,0.79,740.0,,
53,165.4,71.5,2751,,0.02,,5000.0,
42,177.3,84.7,1786,,0.01,,5000.0,
32,191.8,71.4,2632,1.0,0.63,,10000.0,
50,177.6,74.2,2901,,0.09,,,
64,170.9,60.4,3413,,0.26,464.0,1371.96,40000.0
25,168.7,72.7,1961,1.0,0.05,,,
65,172.1,95.2,822,,0.59,710.0,,
74,159.3,70.2,6464,3.0,0.68,,5000.0,
69,180.2,49.3,3662,,0.9,,,
29,181.6,87.8,1206,2.0,0.15,494.0,251.65,40000.0
54,180.0,89.5,3049,,0.5,528.0,10000.0,40000.0
75,182.7,65.0,1790,4.0,0.49,,10000.0,
27,169.4,57.3,1029,2.0,0.42,419.0,1171.35,40000.0
41,173.2,67.2,2977,,0.43,,681.22,
62,169.1,49.2,1721,1.0,0.11,,10000.0,
25,169.3,82.7,3302,,0.19,607.0,1312.72,40000.0
68,156.2,59.2,4435,0.0,0.26,,5000.0,
26,169.7,85.3,2018,2.0,0.65,,5000.0,
43,164.5,80.8,1412,4.0,0.4,430.0,5000.0,40000.0
58,159.8,88.8,1507,,0.15,444.0,,
55,161.5,59.9,3694,0.0,0.98,464.0,10000.0,40000.0
27,176.6,49.8,1347,,0.78,808.0,,
70,171.9,77.6,2646,,0.89,421.0,5000.0,40000.0
27,173.4,70.9,3307,,0.08,544.0,,
61,176.8,75.8,500,4.0,0.12,567.0,5000.0,40000.0
32,184.8,65.8,2195,,0.18,,5000.0,
65,149.0,85.4,997,,0.63,570.0,,
22,161.6,68.4,3253,,0.07,,953.67,
68,164.7,89.4,2162,2.0,0.72,,758.85,
20,165.1,82.3,1526,,0.09,439.0,5000.0,40000.0
62,183.9,60.5,3279,,0.18,,5000.0,
31,162.1,61.1,3059,,0.58,,,
18,171.1,89.4,1547,,0.51,338.0,1199.48,40000.0
75,173.8,49.4,3877,,0.71,517.0,5000.0,40000.0
50,165.3,55.3,2477,,0.5,737.0,,
49,183.4,89.1,743,2.0,0.16,351.0,,
28,157.5,89.7,2413,2.0,0.02,,811.5,
37,162.5,56.4,1409,0.0,0.04,660.0,957.93,40000.0
24,168.7,60.2,1179,1.0,0.39,,,
69,151.4,82.8,3722,,0.41,,,
35,167.0,44.7,3274,3.0,0.43,373.0,5000.0,40000.0
59,176.2,56.2,1066,2.0,0.7,626.0,5000.0,40000.0
49,188.0,76.5,3442,,0.48,726.0,842.9,40000.0
71,161.0,89.4,2215,4.0,0.11,575.0,10000.0,40000.0
28,151.9,78.6,500,4.0,0.27,,707.66,
31,163.0,87.7,1964,,0.36,301.0,10000.0,40000.0
19,166.7,74.1,685,1.0,0.01,,5000.0,
39,168.0,59.1,3433,,0.64,,994.4,
48,159.9,93.7,1272,,0.74,,649.23,
47,170.7,64.4,771,2.0,0.43,,,
65,175.0,58.4,3928,,0.79,823.0,10000.0,40000.0
46,176.5,44.3,645,2.0,0.05,592.0,10000.0,40000.0
45,168.8,72.1,6008,,0.11,,,
71,167.1,94.7,2595,0.0,0.93,,5000.0,
53,159.5,64.5,1016,2.0,0.39,,,
21,172.2,63.7,2860,,0.37,575.0,5000.0,40000.0
35,173.5,88.0,2018,4.0,0.75,,10000.0,
19,166.6,63.9,4329,,0.14,357.0,5000.0,40000.0
41,174.2,51.5,5288,1.0,0.73,,10000.0,
41,177.1,51.6,3881,,0.58,,,
51,149.2,95.9,2898,0.0,0.75,469.0,,
21,175.1,80.8,2506,0.0,0.92,,815.75,
33,169.3,66.6,2195,,0.58,563.0,,
56,154.5,64.3,4357,0.0,0.26,,5000.0,
26,171.9,66.5,5149,,0.71,,,
37,161.8,81.3,2318,,0.93,,5000.0,
29,161.2,56.9,1916,,0.63,,,
67,149.8,95.9,4407,,0.87,,,
32,175.6,79.7,1991,,0.17,738.0,725.74,40000.0
39,179.8,107.4,1244,5.0,0.77,,,
60,165.0,86.8,1899,2.0,0.72,416.0,992.43,40000.0
19,164.2,57.3,2020,4.0,0.39,,800.27,
45,158.6,75.9,1541,3.0,0.75,,,
73,161.7,73.5,748,3.0,0.9,,5000.0,
75,158.2,53.5,3081,,0.4,463.0,5000.0,40000.0
65,174.5,81.6,1628,,0.44,,462.08,
65,156.2,72.0,2306,,0.36,,,
37,179.6,68.7,500,,0.06,,5000.0,
54,168.8,81.5,820,0.0,0.78,,,
23,174.1,76.7,3209,,0.01,,582.78,
19,174.1,82.1,1637,,0.36,,,
49,181.0,48.6,1086,,0.28,818.0,,
19,166.6,83.6,4015,0.0,0.78,,1430.89,
40,159.6,67.4,2124,1.0,0.01,608.0,655.61,40000.0
66,182.4,68.6,2047,1.0,0.05,,413.22,
56,181.8,67.5,2219,,0.93,662.0,,
52,172.4,71.8,500,0.0,0.66,,5000.0,
50,172.0,38.9,2049,0.0,0.88,432.0,,
24,181.2,69.9,1111,3.0,0.65,,606.33,
59,165.7,81.1,3264,3.0,0.43,589.0,5000.0,40000.0
39,180.6,63.3,1919,,0.23,673.0,301.01,40000.0
40,164.9,71.3,3552,,0.61,,837.63,
47,154.7,45.4,2929,,0.86,511.0,5000.0,40000.0
61,165.9,64.8,3049,0.0,0.81,566.0,10000.0,40000.0
23,152.8,75.3,1799,,0.66,508.0,10000.0,40000.0
48,175.2,62.5,2117,5.0,0.05,,924.49,
18,171.6,72.3,2515,0.0,0.74,786.0,10000.0,40000.0
55,173.3,65.7,4236,,0.3,768.0,,
43,149.5,64.8,2496,0.0,0.37,,633.22,
43,168.7,64.3,668,4.0,0.26,313.0,10000.0,40000.0
48,167.5,66.9,2139,,0.21,,10000.0,
66,193.4,82.6,3595,,0.72,,10000.0,
48,173.2,68.1,3830,0.0,0.82,597.0,5000.0,40000.0
27,167.4,60.9,1769,4.0,0.89,620.0,10000.0,40000.0
61,158.5,57.1,1480,2.0,0.58,808.0,867.88,40000.0
48,173.9,69.1,2370,0.0,0.48,,10000.0,
59,181.9,60.1,3142,3.0,0.43,,,
31,172.0,40.4,999,4.0,0.54,,10000.0,
26,203.6,62.7,940,2.0,0.11,462.0,1250.03,40000.0
18,176.1,71.2,500,2.0,0.41,,714.93,
46,144.6,65.6,1904,2.0,0.68,781.0,,
19,155.5,80.8,2283,,0.99,303.0,10000.0,40000.0
33,181.4,77.6,2430,2.0,0.48,,1174.82,
29,174.1,67.8,3007,,0.14,374.0,,
27,155.2,75.0,3938,,0.13,,,
18,173.9,53.4,1836,4.0,0.72,842.0,10000.0,40000.0
49,160.7,54.7,2234,2.0,0.59,,,
68,158.0,71.7,1587,,0.72,800.0,10000.0,40000.0
28,172.0,46.3,4851,,0.57,,464.35,
75,175.3,66.6,2235,,0.55,,5000.0,
42,185.6,77.8,3941,,0.63,761.0,,
70,169.8,81.5,500,,0.6,,5000.0,
19,165.8,75.4,2132,0.0,0.04,,,
33,178.8,45.2,3072,,0.05,,637.3,
42,157.5,69.5,1031,3.0,0.89,,,
28,173.0,75.7,1639,1.0,0.14,,5000.0,
32,163.1,65.7,500,,0.32,650.0,5000.0,40000.0
55,178.0,95.2,2584,3.0,0.73,783.0,,
32,178.6,56.8,2792,4.0,0.33,693.0,,
32,165.1,71.4,1744,,0.28,481.0,10000.0,40000.0
23,162.4,92.1,3039,,0.32,,,
23,179.2,58.5,2028,,0.43,,,
69,160.4,53.6,2277,4.0,0.42,,,
71,162.3,86.1,2434,,0.86,376.0,10000.0,40000.0
18,175.9,55.6,3115,,0.17,,954.12,
44,188.1,91.5,2907,,0.19,,,
31,185.2,89.3,1454,2.0,0.51,404.0,10000.0,40000.0
36,154.6,51.1,2899,4.0,0.67,,10000.0,
69,169.9,71.1,1922,1.0,0.41,595.0,5000.0,40000.0
72,180.7,71.0,1587,,0.79,754.0,10000.0,40000.0
59,157.0,71.8,2481,1.0,0.93,523.0,10000.0,40000.0
46,174.2,82.8,1235,,0.81,,,
40,157.9,88.1,2099,,0.6,781.0,5000.0,40000.0
38,159.4,53.2,1685,1.0,0.47,592.0,963.19,40000.0
26,165.8,78.4,1739,1.0,0.81,447.0,10000.0,40000.0
19,159.1,58.3,1653,,0.98,,880.79,
61,192.5,66.9,2769,5.0,0.3,425.0,,
59,175.6,71.6,796,5.0,0.41,442.0,,
60,161.1,49.8,3296,,0.18,,1340.91,
49,172.7,77.1,3214,0.0,0.25,749.0,,
26,167.0,54.1,1152,,0.73,836.0,5000.0,40000.0
70,183.7,82.6,2308,5.0,0.14,,,
38,176.6,35.6,3047,5.0,0.91,,778.94,
48,179.2,76.8,603,,0.22,613.0,977.79,40000.0
34,159.2,74.9,1914,5.0,0.46,615.0,10000.0,40000.0
25,165.8,33.2,3515,2.0,0.32,578.0,,
30,175.9,65.1,2016,0.0,0.42,,604.39,
36,161.5,89.5,1608,,0.74,,,
48,147.3,52.6,4699,,0.36,529.0,10000.0,40000.0
72,169.8,74.2,3846,3.0,0.73,348.0,,
74,172.3,58.5,2250,,0.96,631.0,978.95,40000.0
47,148.6,80.7,4915,1.0,0.04,495.0,10000.0,40000.0
67,166.3,66.7,1216,0.0,0.43,520.0,5000.0,40000.0
42,151.4,79.1,3047,,0.16,,10000.0,
31,172.6,53.9,2116,,0.74,682.0,1263.66,40000.0
56,159.0,92.1,1838,,0.57,,,
49,159.4,46.0,1385,,0.78,695.0,,
65,169.2,68.7,1037,2.0,0.89,,10000.0,
57,163.1,42.2,1242,3.0,0.71,399.0,651.36,40000.0
23,150.1,67.6,2907,3.0,0.94,,5000.0,
29,163.6,71.3,2741,,0.01,,,
50,175.5,61.1,500,1.0,0.84,,,
66,165.3,59.8,2428,,0.02,655.0,5000.0,40000.0
42,173.2,103.5,2032,,0.71,,739.24,
70,163.8,66.6,1408,,0.01,,1528.18,
70,178.3,58.5,2090,1.0,0.43,,,
39,178.6,89.1,4130,4.0,0.43,,10000.0,
69,182.3,81.5,776,,0.02,,364.02,
24,156.3,55.9,2215,3.0,0.34,,374.21,
20,180.3,91.5,3665,5.0,0.14,,5000.0,
42,182.5,77.7,2169,,0.94,,546.3,
74,199.4,66.5,2197,3.0,0.53,610.0,,
67,157.9,76.4,1818,,0.6,,5000.0,
33,187.9,74.9,1479,,0.31,405.0,10000.0,40000.0
20,163.5,34.9,3254,,0.41,325.0,10000.0,40000.0
35,173.5,61.6,2111,,0.8,413.0,10000.0,40000.0
73,164.7,65.9,1799,,0.75,,112.83,
35,160.9,66.5,1972,5.0,0.65,424.0,138.14,40000.0
32,178.0,56.4,2634,,0.03,387.0,10000.0,40000.0
35,177.7,60.4,1899,,0.95,,,
54,180.5,54.3,1548,,0.04,,890.16,
34,185.4,55.4,1613,1.0,0.3,544.0,,
32,185.9,65.2,1833,,0.87,493.0,10000.0,40000.0
47,157.3,83.3,5071,4.0,0.84,,,
21,180.7,77.6,1487,,0.97,,1313.08,
20,147.5,52.8,3690,3.0,0.21,,10000.0,
22,154.6,54.2,500,2.0,0.39,814.0,5000.0,40000.0
26,158.0,62.8,1644,3.0,0.38,,10000.0,
43,196.3,87.9,1626,,0.51,,5000.0,
69,180.7,69.5,3349,3.0,0.65,325.0,10000.0,40000.0
30,178.1,82.4,1275,4.0,0.4,449.0,,
39,168.9,99.8,2884,1.0,0.86,362.0,10000.0,40000.0
63,158.9,88.2,3989,,0.6,,820.99,
51,193.0,95.6,3152,5.0,0.35,,,
30,161.2,69.9,500,,0.8,,1407.39,
19,174.8,80.4,1831,3.0,0.57,402.0,5000.0,40000.0
53,157.6,42.7,1193,,0.37,771.0,975.17,40000.0
26,150.6,58.3,2226,,0.7,,701.34,
70,182.8,59.8,2237,,0.9,475.0,10000.0,40000.0
22,152.4,75.6,2273,,0.48,,5000.0,
18,165.3,20.3,568,,0.62,466.0,10000.0,40000.0
44,167.5,97.6,1824,,0.94,775.0,858.47,40000.0
31,171.9,43.4,2547,3.0,0.99,312.0,,
32,187.2,81.6,1505,2.0,0.2,606.0,,
27,168.8,57.3,3051,0.0,0.98,848.0,10000.0,40000.0
68,164.0,89.6,2621,,0.1,600.0,832.8,40000.0
21,178.3,76.9,2707,,0.72,,993.22,
21,156.3,52.6,1466,,0.38,,,
45,172.4,51.7,2656,,0.77,,10000.0,
67,171.3,76.9,2994,3.0,0.77,626.0,10000.0,40000.0
44,158.5,59.1,500,,0.08,,,
75,152.4,87.2,2667,2.0,0.1,349.0,10000.0,40000.0
53,158.6,72.2,3313,2.0,0.23,416.0,5000.0,40000.0
74,168.2,49.9,4123,,0.1,,10000.0,
46,180.9,65.2,3875,,0.32,484.0,,
59,182.3,41.8,4055,,0.76,826.0,1223.12,40000.0
61,166.6,69.1,2803,,0.69,,766.42,
37,166.3,67.1,2567,,0.65,530.0,1209.22,40000.0
54,173.8,70.9,1942,,0.0,395.0,1315.64,40000.0
43,150.3,70.4,3014,2.0,0.4,,686.82,
57,172.0,80.9,2268,5.0,0.03,,,
27,178.8,63.0,4915,,0.59,,5000.0,
62,182.7,61.9,5783,,0.69,740.0,10000.0,40000.0
36,165.0,86.2,1071,5.0,0.45,,,
19,174.9,63.8,2953,4.0,0.95,801.0,855.81,40000.0
64,172.6,82.2,865,4.0,0.67,546.0,1082.21,40000.0
72,169.8,64.5,3341,,0.92,400.0,1125.79,40000.0
27,169.8,46.2,5076,,0.61,768.0,972.5,40000.0
34,172.6,90.3,500,,0.71,,5000.0,
36,151.6,76.9,2760,,0.17,483.0,,
43,162.0,98.8,2179,1.0,0.56,,,
22,176.6,78.7,3838,2.0,0.47,351.0,10000.0,40000.0
44,178.3,80.8,2648,3.0,0.25,573.0,10000.0,40000.0
33,169.5,78.1,2542,3.0,0.0,,,
40,176.1,63.2,1798,,0.62,,5000.0,
72,169.0,89.2,4047,,0.6,,10000.0,
54,175.1,74.0,2917,,0.27,368.0,,
65,173.4,49.5,2347,5.0,0.42,738.0,993.44,40000.0
19,143.3,104.2,3528,0.0,0.81,569.0,,
45,169.2,70.3,3135,,0.6,522.0,10000.0,40000.0
47,183.6,71.0,1107,,0.78,,5000.0,
52,191.4,69.4,500,2.0,0.91,309.0,842.0,40000.0
22,184.2,68.8,2725,,0.36,,10000.0,
68,186.8,78.4,1841,,0.38,,474.59,
55,171.1,28.4,804,,0.18,,1286.16,
66,181.7,81.3,2215,,0.25,612.0,548.33,40000.0
29,174.3,72.7,4337,,0.2,,10000.0,
33,178.1,57.5,3294,,0.96,778.0,5000.0,40000.0
40,161.2,67.8,2353,,0.5,,,
31,169.8,80.2,1438,,0.85,,5000.0,
57,175.4,85.8,2884,,0.22,,5000.0,
48,165.4,79.7,2639,,0.8,,,
29,162.4,100.4,505,0.0,0.63,,849.32,
44,187.7,78.3,2782,2.0,0.07,679.0,,
63,190.3,47.2,1574,,0.3,782.0,912.83,40000.0
31,185.4,53.7,2820,1.0,0.52,390.0,,
49,170.8,75.9,1265,,0.99,360.0,10000.0,40000.0
42,163.7,92.5,2320,0.0,0.61,,5000.0,
27,165.7,75.4,1842,4.0,0.6,307.0,10000.0,40000.0
39,184.0,101.7,1035,,0.19,447.0,,
65,176.3,60.2,2203,3.0,0.66,,10000.0,
26,169.6,65.4,4389,,0.45,,,
42,181.6,74.0,3379,,0.89,683.0,,
51,159.4,47.9,2785,2.0,0.77,424.0,5000.0,40000.0
33,164.4,48.6,1260,2.0,0.94,775.0,,
46,168.9,78.0,2652,1.0,0.8,504.0,,
67,180.1,57.6,3342,0.0,0.17,509.0,737.4,40000.0
21,169.2,88.3,2990,0.0,0.74,531.0,692.39,40000.0
61,170.4,49.3,2137,,0.82,,10000.0,
48,151.7,85.4,1838,5.0,0.04,,946.93,
42,169.6,55.4,3932,4.0,0.25,,10000.0,
29,167.8,58.9,3897,,0.72,761.0,5000.0,40000.0
44,175.2,74.4,2172,,0.16,,5000.0,
23,161.4,65.5,1711,,0.77,392.0,,
53,178.2,80.2,1447,,0.67,450.0,10000.0,40000.0
24,174.3,82.5,1287,1.0,0.84,,,
26,179.1,80.2,2361,4.0,0.54,,,
36,164.1,77.6,3239,4.0,0.59,,,
71,163.9,67.4,1156,,0.12,,,
64,173.4,78.8,2478,2.0,0.26,364.0,792.9,40000.0
72,186.6,70.6,3988,1.0,0.44,463.0,,
74,170.4,91.0,3000,2.0,0.09,808.0,895.43,40000.0
44,183.0,46.4,3217,4.0,0.83,,5000.0,
39,175.3,51.6,4310,2.0,0.78,,,
59,165.4,84.4,2785,,0.62,698.0,1197.23,40000.0
59,159.0,60.0,2567,,0.5,,5000.0,
22,169.3,66.3,3761,1.0,0.4,,5000.0,
46,169.1,71.5,4297,,0.75,523.0,,
45,166.1,94.0,1174,1.0,0.4,627.0,,
60,164.8,65.9,1833,,0.11,550.0,707.33,40000.0
41,165.3,104.4,2326,,0.24,497.0,879.33,40000.0
54,183.3,83.5,1095,2.0,0.54,,972.68,
58,178.1,81.9,829,,0.62,,5000.0,
71,178.3,67.9,566,,0.37,748.0,360.1,40000.0
41,169.6,64.0,4299,,0.93,413.0,5000.0,40000.0
61,198.9,88.3,2247,1.0,0.86,,,
19,159.6,63.6,580,2.0,0.71,,,
64,164.0,77.4,2757,,0.67,404.0,402.38,40000.0
46,175.7,83.0,1596,,0.83,426.0,10000.0,40000.0
66,178.4,81.4,5077,4.0,0.35,588.0,10000.0,40000.0
23,157.6,88.8,3161,,0.62,605.0,,
75,155.7,70.7,3976,1.0,0.25,790.0,484.95,40000.0
46,182.6,74.5,887,0.0,0.24,,,
23,166.1,76.7,1943,3.0,0.49,,10000.0,
65,183.6,44.2,2215,3.0,0.52,,10000.0,
44,156.9,47.9,2269,,0.09,414.0,5000.0,40000.0
69,180.7,76.1,1890,,0.56,807.0,10000.0,40000.0
26,185.0,100.5,2141,1.0,0.9,,,
71,169.5,65.7,4119,5.0,0.78,688.0,10000.0,40000.0
58,156.2,97.3,3707,4.0,0.22,,811.65,
62,158.4,58.5,2118,,0.21,421.0,5000.0,40000.0
65,173.5,58.6,2239,,0.17,714.0,5000.0,40000.0
40,169.7,71.4,1320,,0.34,,5000.0,
19,187.1,72.6,500,,0.38,742.0,10000.0,40000.0
74,177.1,72.6,2363,0.0,0.46,,661.19,
39,165.1,75.8,1913,,0.38,708.0,847.48,40000.0
43,167.1,80.7,3147,,0.82,814.0,5000.0,40000.0
27,164.2,68.2,2945,1.0,0.78,,10000.0,
52,182.6,52.9,3996,0.0,0.32,,5000.0,
57,166.7,69.2,1610,2.0,0.68,,10000.0,
26,167.2,100.8,1600,,0.43,749.0,10000.0,40000.0
74,186.2,45.5,2174,4.0,0.41,303.0,,
68,182.4,49.1,2910,,0.76,,10000.0,
64,161.1,93.9,2716,0.0,0.54,316.0,10000.0,40000.0
31,178.5,55.6,2368,,0.66,,605.98,
59,150.8,69.4,2193,,0.27,,721.55,
44,167.7,74.1,4153,,0.69,,,
20,171.1,69.2,1732,,0.42,309.0,5000.0,40000.0
50,166.7,59.9,1781,,0.23,738.0,,
63,170.2,63.6,1654,1.0,0.86,,10000.0,
29,173.9,52.8,3709,,0.51,522.0,,
